train_loss,val_loss,train_accuracy,val_accuracy,train_precision,val_precision,train_recall,val_recall,train_f1_score,val_f1_score,train_specificity,val_specificity,train_auc,val_auc
0.2229968058829644,0.028378108968753042,0.9821439752997801,0.99434207946208,0.68227581421279,0.8323283469129548,0.6236909828654361,0.6957072210714083,0.6200506329516127,0.755403993045137,0.9869235623590082,0.9981670290942033,0.8053072726122231,
0.018438278957761723,0.01264691078053416,0.9948599324522904,0.9954890258259143,0.8440221623455633,0.8559659709191135,0.7351038234345425,0.7746902491460453,0.7815950798812605,0.8121106834583808,0.9982345340800783,0.9983072907835314,0.8666691787573108,
0.010794581104765721,0.010139621991868953,0.9959521329655159,0.9960893592119243,0.8681096031327278,0.8681899787772337,0.804953115748207,0.8149992724360032,0.8335040184878727,0.8400725215858112,0.9984297626669514,0.9984007623276228,0.9016914392075807,
0.008575661546105964,0.009248469384425698,0.9966108203055333,0.9964581019781273,0.8841757338995141,0.8839144802926994,0.8442816645892475,0.8287803440468612,0.8627745894618456,0.854893066699516,0.9985826888354707,0.9985949822460091,0.9214321767123564,
0.007336524605017083,0.007694685503276789,0.9970331416109787,0.9969147980562204,0.8953513531908992,0.8879894801929179,0.8676764902429055,0.8650932486011835,0.8806307486847548,0.8760699311854157,0.9987053845667381,0.9985915330033668,0.9331909374048185,
