train_loss,val_loss,train_accuracy,val_accuracy,train_precision,val_precision,train_recall,val_recall,train_f1_score,val_f1_score,train_specificity,val_specificity,train_auc,val_auc
0.19553796093829923,0.020015677598286933,0.983099049375506,0.9971703837822983,0.7962129844718834,0.9190816931094055,0.8497915181964739,0.8534326393316741,0.7934242218508227,0.8844131788850391,0.9846746601283564,0.999021644192062,0.9172330891624154,0.9262271417618692
0.011113667167682069,0.006866012606317596,0.9973710220880915,0.9977065804860266,0.9135387247837534,0.9421441422197117,0.8754877426384131,0.8731961781217511,0.8925169950236915,0.9059467106773191,0.9987426215354783,0.999300148388971,0.9371151820869461,0.9362481632553624
0.005766775445992666,0.00522440075145724,0.9978727132414987,0.9979976346461553,0.927000491605456,0.926150396523997,0.9030722215454657,0.9159900359274707,0.9141351574404368,0.9207914749365484,0.9991116484818409,0.9990454515271073,0.9510919350136567,0.9575177437272898
0.004590829557550878,0.004712843787232383,0.9981897895753985,0.9981284796122286,0.9362744874147733,0.9173018631308022,0.919007398180494,0.9377984953803659,0.9270594658626794,0.9272834703788014,0.999208806455783,0.9988984902608613,0.959108102318139,0.9683484928206152
0.003984225185036947,0.003934014858973729,0.9983984539506915,0.9984252783371717,0.9428147144066211,0.9534546846297545,0.9295561081508319,0.9213090054385619,0.9358493176809997,0.9369811326761558,0.9992823644319567,0.9994136033852405,0.9644192362913954,0.9603613044118993
